7, 0.6000000000000001, 0.20000000000000004, 2103.0
8, 0.6000000000000001, 0.20000000000000004, 2154.0
9, 0.6000000000000001, 0.20000000000000004, 2090.0
10, 0.6000000000000001, 0.20000000000000004, 2103.0
11, 0.6000000000000001, 0.20000000000000004, 2095.0
12, 0.6000000000000001, 0.20000000000000004, 2166.0
13, 0.6000000000000001, 0.20000000000000004, 2142.0
14, 0.6000000000000001, 0.20000000000000004, 2090.0
15, 0.6000000000000001, 0.20000000000000004, 2184.0
16, 0.6000000000000001, 0.20000000000000004, 2103.0
17, 0.6000000000000001, 0.20000000000000004, 2103.0
18, 0.6000000000000001, 0.20000000000000004, 2142.0
19, 0.6000000000000001, 0.20000000000000004, 2142.0
0, 0.5000000000000001, 0.25000000000000006, 2158.0
1, 0.5000000000000001, 0.25000000000000006, 2103.0
2, 0.5000000000000001, 0.25000000000000006, 2103.0
3, 0.5000000000000001, 0.25000000000000006, 2155.0
4, 0.5000000000000001, 0.25000000000000006, 2129.0
5, 0.5000000000000001, 0.25000000000000006, 2182.0
6, 0.5000000000000001, 0.25000000000000006, 2167.0
7, 0.5000000000000001, 0.25000000000000006, 2085.0
8, 0.5000000000000001, 0.25000000000000006, 2085.0
9, 0.5000000000000001, 0.25000000000000006, 2095.0
10, 0.5000000000000001, 0.25000000000000006, 2103.0
11, 0.5000000000000001, 0.25000000000000006, 2149.0
12, 0.5000000000000001, 0.25000000000000006, 2189.0
13, 0.5000000000000001, 0.25000000000000006, 2146.0
14, 0.5000000000000001, 0.25000000000000006, 2151.0
15, 0.5000000000000001, 0.25000000000000006, 2123.0
16, 0.5000000000000001, 0.25000000000000006, 2216.0
17, 0.5000000000000001, 0.25000000000000006, 2159.0
18, 0.5000000000000001, 0.25000000000000006, 2115.0
19, 0.5000000000000001, 0.25000000000000006, 2095.0
0, 0.40000000000000013, 0.30000000000000004, 2136.0
1, 0.40000000000000013, 0.30000000000000004, 2136.0
2, 0.40000000000000013, 0.30000000000000004, 2224.0
3, 0.40000000000000013, 0.30000000000000004, 2245.0
4, 0.40000000000000013, 0.30000000000000004, 2154.0
5, 0.40000000000000013, 0.30000000000000004, 2164.0
6, 0.40000000000000013, 0.30000000000000004, 2163.0
7, 0.40000000000000013, 0.30000000000000004, 2139.0
8, 0.40000000000000013, 0.30000000000000004, 2156.0
9, 0.40000000000000013, 0.30000000000000004, 2182.0
10, 0.40000000000000013, 0.30000000000000004, 2129.0
11, 0.40000000000000013, 0.30000000000000004, 2085.0
12, 0.40000000000000013, 0.30000000000000004, 2085.0
13, 0.40000000000000013, 0.30000000000000004, 2098.0
14, 0.40000000000000013, 0.30000000000000004, 2095.0
15, 0.40000000000000013, 0.30000000000000004, 2103.0
16, 0.40000000000000013, 0.30000000000000004, 2145.0
17, 0.40000000000000013, 0.30000000000000004, 2085.0
18, 0.40000000000000013, 0.30000000000000004, 2163.0
19, 0.40000000000000013, 0.30000000000000004, 2157.0
0, 0.30000000000000016, 0.3500000000000001, 2157.0
1, 0.30000000000000016, 0.3500000000000001, 2103.0
2, 0.30000000000000016, 0.3500000000000001, 2248.0
3, 0.30000000000000016, 0.3500000000000001, 2095.0
4, 0.30000000000000016, 0.3500000000000001, 2120.0
5, 0.30000000000000016, 0.3500000000000001, 2095.0
6, 0.30000000000000016, 0.3500000000000001, 2123.0
7, 0.30000000000000016, 0.3500000000000001, 2142.0
8, 0.30000000000000016, 0.3500000000000001, 2171.0
9, 0.30000000000000016, 0.3500000000000001, 2171.0
10, 0.30000000000000016, 0.3500000000000001, 2095.0
11, 0.30000000000000016, 0.3500000000000001, 2098.0
12, 0.30000000000000016, 0.3500000000000001, 2136.0
13, 0.30000000000000016, 0.3500000000000001, 2172.0
14, 0.30000000000000016, 0.3500000000000001, 2120.0
15, 0.30000000000000016, 0.3500000000000001, 2181.0
16, 0.30000000000000016, 0.3500000000000001, 2136.0
17, 0.30000000000000016, 0.3500000000000001, 2151.0
18, 0.30000000000000016, 0.3500000000000001, 2129.0
19, 0.30000000000000016, 0.3500000000000001, 2154.0
0, 0.20000000000000018, 0.40000000000000013, 2195.0
1, 0.20000000000000018, 0.40000000000000013, 2163.0
2, 0.20000000000000018, 0.40000000000000013, 2120.0
3, 0.20000000000000018, 0.40000000000000013, 2095.0
4, 0.20000000000000018, 0.40000000000000013, 2232.0
5, 0.20000000000000018, 0.40000000000000013, 2159.0
6, 0.20000000000000018, 0.40000000000000013, 2210.0
7, 0.20000000000000018, 0.40000000000000013, 2103.0
8, 0.20000000000000018, 0.40000000000000013, 2095.0
9, 0.20000000000000018, 0.40000000000000013, 2154.0
10, 0.20000000000000018, 0.40000000000000013, 2136.0
11, 0.20000000000000018, 0.40000000000000013, 2090.0
12, 0.20000000000000018, 0.40000000000000013, 2090.0
13, 0.20000000000000018, 0.40000000000000013, 2120.0
14, 0.20000000000000018, 0.40000000000000013, 2190.0
15, 0.20000000000000018, 0.40000000000000013, 2664.0
16, 0.20000000000000018, 0.40000000000000013, 2103.0
17, 0.20000000000000018, 0.40000000000000013, 2136.0
18, 0.20000000000000018, 0.40000000000000013, 2153.0
19, 0.20000000000000018, 0.40000000000000013, 2098.0
